"","Country1","Country2","Period","pi_value","year"
"662",2,23,1,0.00176195998475047,2000
"663",3,23,1,4.18121597936902e-06,2000
"664",4,23,1,6.05778842616195e-05,2000
"665",5,23,1,0.000494116446408525,2000
"666",6,23,1,0.000431881488703003,2000
"667",7,23,1,0.000801623744216084,2000
"668",8,23,1,0.000144241003279224,2000
"669",9,23,1,4.41527903227631e-05,2000
"670",10,23,1,0.000624350570534039,2000
"671",11,23,1,0.000371739745965346,2000
"672",12,23,1,0.00139847692268728,2000
"673",13,23,1,7.35318596666388e-06,2000
"674",14,23,1,9.79206567584532e-05,2000
"675",15,23,1,0.000981337658314932,2000
"676",16,23,1,5.65615535484337e-06,2000
"677",17,23,1,1.00374965929688e-05,2000
"678",18,23,1,3.12279035165732e-05,2000
"679",19,23,1,0.0006072256237136,2000
"680",20,23,1,0.00036591317518549,2000
"681",21,23,1,0.000225961623818404,2000
"682",22,23,1,0.000131752388908447,2000
"683",23,23,1,0.836580372639571,2000
"684",24,23,1,0.000194616196275192,2000
"685",25,23,1,0.000418447543052597,2000
"686",26,23,1,0.00176287672505884,2000
"687",27,23,1,0.000396237276852054,2000
"688",28,23,1,0.000899357964362437,2000
"689",29,23,1,4.2253563642201e-05,2000
"690",30,23,1,0.000135274680970715,2000
"691",1,24,1,1.54262191751547e-05,2000
"692",2,24,1,0.00175213362321742,2000
"693",3,24,1,0.000144142429125643,2000
"694",4,24,1,0.000141157009540155,2000
"695",5,24,1,0.00433280764251077,2000
"696",6,24,1,0.000618539153279165,2000
"697",7,24,1,0.0014486921840288,2000
"698",8,24,1,0.000505835842634335,2000
"699",9,24,1,0.00739659650210287,2000
"700",10,24,1,0.000639688141056455,2000
"701",11,24,1,0.000699278336556342,2000
"702",12,24,1,0.00619133501642592,2000
"703",13,24,1,6.12023256774306e-05,2000
"704",14,24,1,0.00136260810145659,2000
"705",15,24,1,0.00114851778822754,2000
"706",16,24,1,0.000428580116675196,2000
"707",17,24,1,0.0005572870730654,2000
"708",18,24,1,9.02736095810182e-05,2000
"709",19,24,1,0.00165134015595095,2000
"710",20,24,1,0.000828273506026322,2000
"711",21,24,1,0.00731601518749226,2000
"712",22,24,1,0.000199317643577395,2000
"713",23,24,1,0.0042166640444086,2000
"714",24,24,1,0.794931281951573,2000
"715",25,24,1,0.0157260942761245,2000
"716",26,24,1,0.00221044147752576,2000
"717",27,24,1,0.0017354015272688,2000
"718",28,24,1,0.00375520603374815,2000
"719",29,24,1,0.000276787601236591,2000
"720",30,24,1,0.00478335396240764,2000
"721",1,25,1,1.0425599295074e-05,2000
"722",2,25,1,0.00214666909330851,2000
"723",3,25,1,2.41498465091021e-06,2000
"724",4,25,1,1.57119859721985e-05,2000
"725",5,25,1,0.00051876785686196,2000
"726",6,25,1,1.22929331961299e-06,2000
"727",7,25,1,0.000691790191682047,2000
"728",8,25,1,7.72244764372732e-05,2000
"729",9,25,1,0.000218965327777599,2000
"730",10,25,1,0.000211598538465486,2000
"731",11,25,1,8.11797215118379e-05,2000
"732",12,25,1,0.00016968804829906,2000
"733",13,25,1,6.40133121532859e-05,2000
"734",14,25,1,4.53092475334595e-05,2000
"735",15,25,1,0.000302336415867959,2000
"736",16,25,1,7.81762122535991e-06,2000
"737",17,25,1,2.21267601252474e-06,2000
"738",18,25,1,1.56878190069961e-05,2000
"739",19,25,1,0.00022019975749303,2000
"740",20,25,1,9.02462305690191e-05,2000
"741",21,25,1,0.00104842990527855,2000
"742",22,25,1,3.94345425972435e-05,2000
"743",23,25,1,0.00104225236813905,2000
"744",24,25,1,0.000721336848656777,2000
"745",25,25,1,0.805010063914488,2000
"746",26,25,1,0.00160911875321289,2000
"747",27,25,1,0.000132720910651499,2000
"748",28,25,1,4.33946837128655e-05,2000
"749",29,25,1,1.41528918823936e-05,2000
"750",30,25,1,0.000567723680997665,2000
"751",1,26,1,3.28380979131246e-05,2000
"752",2,26,1,0.00188734696692199,2000
"753",3,26,1,5.30249249469946e-06,2000
"754",4,26,1,3.53454313103899e-05,2000
"755",5,26,1,0.000366763170188702,2000
"756",6,26,1,3.84985257063619e-06,2000
"757",7,26,1,0.000764427590656575,2000
"758",8,26,1,7.56171646740896e-05,2000
"759",9,26,1,0.000105980191230412,2000
"760",10,26,1,0.000321923836585277,2000
"761",11,26,1,0.000123049122013312,2000
"762",12,26,1,0.000131326141147836,2000
"763",13,26,1,2.69762891663016e-05,2000
"764",14,26,1,3.47656600091555e-05,2000
"765",15,26,1,0.00058101034097628,2000
"766",16,26,1,4.53858005517462e-06,2000
"767",17,26,1,8.3546059801367e-06,2000
"768",18,26,1,7.4929529154829e-06,2000
"769",19,26,1,0.000251274711035631,2000
"770",20,26,1,0.000161873903452876,2000
"771",21,26,1,0.000624478462601605,2000
"772",22,26,1,6.72223241994662e-05,2000
"773",23,26,1,0.000743077299828935,2000
"774",24,26,1,0.000352418682197678,2000
"775",25,26,1,0.000848308609574617,2000
"776",26,26,1,0.744717397395918,2000
"777",27,26,1,0.000203745648613472,2000
"778",28,26,1,0.000114402829822339,2000
"779",29,26,1,2.98364598699927e-05,2000
"780",30,26,1,0.000786743845060249,2000
"781",1,27,1,0.00232648906806155,2000
"782",2,27,1,0.00396134542575388,2000
"783",3,27,1,0.00122378896966929,2000
"784",4,27,1,0.00105859941081276,2000
"785",5,27,1,0.00466069764527811,2000
"786",6,27,1,0.00298686108495731,2000
"787",7,27,1,0.00420335543259218,2000
"788",8,27,1,0.00350702003241649,2000
"789",9,27,1,0.0231392872564944,2000
"790",10,27,1,0.00347245880031103,2000
"791",11,27,1,0.00589393725331168,2000
"792",12,27,1,0.00446979787849274,2000
"793",13,27,1,0.00213572535745644,2000
"794",14,27,1,0.000722765434940369,2000
"795",15,27,1,0.00259418169632454,2000
"796",16,27,1,0.000427326956081489,2000
"797",17,27,1,0.000606585756568934,2000
"798",18,27,1,0.0010795563745641,2000
"799",19,27,1,0.011239356626224,2000
"800",20,27,1,0.047044063862075,2000
"801",21,27,1,0.00607929153435388,2000
"802",22,27,1,0.00278728477947043,2000
"803",23,27,1,0.00291475406481003,2000
"804",24,27,1,0.003592308501636,2000
"805",25,27,1,0.00245517169386537,2000
"806",26,27,1,0.00392183384619177,2000
"807",27,27,1,0.785320922972779,2000
"808",28,27,1,0.00262093706574871,2000
"809",29,27,1,0.000989612654983159,2000
"810",30,27,1,0.00420980241512475,2000
"811",1,28,1,0.000469081880677258,2000
"812",2,28,1,0.00299770689052055,2000
"813",3,28,1,0.000117928349672803,2000
"814",4,28,1,0.000701974272086499,2000
"815",5,28,1,0.00210236629480476,2000
"816",6,28,1,0.00124628393690442,2000
"817",7,28,1,0.00697360326055979,2000
"818",8,28,1,0.00135464410484517,2000
"819",9,28,1,0.00134408101215171,2000
"820",10,28,1,0.00293362983329484,2000
"821",11,28,1,0.00377345086034466,2000
"822",12,28,1,0.00496036864251699,2000
"823",13,28,1,0.00032733591338768,2000
"824",14,28,1,0.000571763943418606,2000
"825",15,28,1,0.00188078097738694,2000
"826",16,28,1,8.90341441807997e-05,2000
"827",17,28,1,0.00014732970684218,2000
"828",18,28,1,0.000298237364430501,2000
"829",19,28,1,0.00481827825073098,2000
"830",20,28,1,0.00192583113036287,2000
"831",21,28,1,0.00209410952927701,2000
"832",22,28,1,0.00132566915320387,2000
"833",23,28,1,0.00680024171417612,2000
"834",24,28,1,0.00706665956497503,2000
"835",25,28,1,0.001299422553443,2000
"836",26,28,1,0.00190581178329307,2000
"837",27,28,1,0.00253697744296309,2000
"838",28,28,1,0.888187866374836,2000
"839",29,28,1,0.000928495019340003,2000
"840",30,28,1,0.000508086388357302,2000
"841",1,29,1,0.0273610501047467,2000
"842",2,29,1,0.00893999678596201,2000
"843",3,29,1,0.0138508981515566,2000
"844",4,29,1,0.137346322512172,2000
"845",5,29,1,0.0161556257419542,2000
"846",6,29,1,0.00559339546810997,2000
"847",7,29,1,0.0126827531269761,2000
"848",8,29,1,0.00785407968483963,2000
"849",9,29,1,0.0143493354872179,2000
"850",10,29,1,0.0133871240331784,2000
"851",11,29,1,0.021509444152292,2000
"852",12,29,1,0.0173044253217216,2000
"853",13,29,1,0.0168079983129379,2000
"854",14,29,1,0.0170882046601739,2000
"855",15,29,1,0.0103160140238185,2000
"856",16,29,1,0.0090557107154052,2000
"857",17,29,1,0.0212498686285895,2000
"858",18,29,1,0.103175453311442,2000
"859",19,29,1,0.0304780929634303,2000
"860",20,29,1,0.0117526002878251,2000
"861",21,29,1,0.00551889637949847,2000
"862",22,29,1,0.00608342047547843,2000
"863",23,29,1,0.0046489973265928,2000
"864",24,29,1,0.0162355752413382,2000
"865",25,29,1,0.00399621815478765,2000
"866",26,29,1,0.00551051917828725,2000
"867",27,29,1,0.0153995686315671,2000
"868",28,29,1,0.005123773279102,2000
"869",29,29,1,0.870803866017688,2000
"870",30,29,1,0.0517834814567563,2000
"871",1,30,1,0.0676956028263016,2000
"872",2,30,1,0.0428910341067377,2000
"873",3,30,1,0.0301304751520684,2000
"874",4,30,1,0.0354449294864798,2000
"875",5,30,1,0.0455972856655128,2000
"876",6,30,1,0.0325559349699064,2000
"877",7,30,1,0.0508520819748367,2000
"878",8,30,1,0.0347198858162781,2000
"879",9,30,1,0.0307246647908445,2000
"880",10,30,1,0.0465387461888458,2000
"881",11,30,1,0.0677915301402259,2000
"882",12,30,1,0.0426446019440868,2000
"883",13,30,1,0.0842935803779055,2000
"884",14,30,1,0.0490414886000926,2000
"885",15,30,1,0.032957754576323,2000
"886",16,30,1,0.0254662448241893,2000
"887",17,30,1,0.0317191940714777,2000
"888",18,30,1,0.018520501534579,2000
"889",19,30,1,0.0995185702861764,2000
"890",20,30,1,0.0565612277449851,2000
"891",21,30,1,0.0393504952652841,2000
"892",22,30,1,0.0264578094584973,2000
"893",23,30,1,0.0332320972048383,2000
"894",24,30,1,0.059872663381882,2000
"895",25,30,1,0.0509450846783898,2000
"896",26,30,1,0.0461767280797398,2000
"897",27,30,1,0.0576086728891635,2000
"898",28,30,1,0.0398025187980824,2000
"899",29,30,1,0.0449809709939812,2000
"900",30,30,1,0.785558495430318,2000
"901",1,1,2,0.81822928970475,2001
"902",2,1,2,0.000209232525833637,2001
"903",3,1,2,0.000347227187149744,2001
"904",4,1,2,0.00133290336965146,2001
"905",5,1,2,0.000623853205923581,2001
"906",6,1,2,0.00145976898921133,2001
"907",7,1,2,0.000335829385554681,2001
"908",8,1,2,0.000277289158362916,2001
"909",9,1,2,0.000568855682764805,2001
"910",10,1,2,0.000345583936107652,2001
"911",11,1,2,0.00146048012175493,2001
"912",12,1,2,0.000538068397549116,2001
"913",13,1,2,0.0085374143316837,2001
"914",14,1,2,0.00125852078091757,2001
"915",15,1,2,0.000771754946728282,2001
"916",16,1,2,0.00215134994447972,2001
"917",17,1,2,0.00344854707606595,2001
"918",18,1,2,0.000277122240385061,2001
"919",19,1,2,0.000785084183650158,2001
"920",20,1,2,0.000446058102301667,2001
"921",21,1,2,0.000134189126741748,2001
"922",22,1,2,0.000152885771545475,2001
"923",23,1,2,0.000645830112723764,2001
"924",24,1,2,0.0020767073892591,2001
"925",25,1,2,0.00033586373077312,2001
"926",26,1,2,0.000225950713092023,2001
"927",27,1,2,0.000309528870825664,2001
"928",28,1,2,0.000346576885643305,2001
"929",29,1,2,0.000605858384492298,2001
"930",30,1,2,0.00323309277317786,2001
"931",1,2,2,0.000713536274779256,2001
"932",2,2,2,0.748802746698376,2001
"933",3,2,2,0.000405050371229248,2001
"934",4,2,2,0.000744878453448534,2001
"935",5,2,2,0.0138176115495654,2001
"936",6,2,2,0.00134035703185882,2001
"937",7,2,2,0.00887994978755779,2001
"938",8,2,2,0.00188917372176933,2001
"939",9,2,2,0.00231944863497358,2001
"940",10,2,2,0.00236010123494287,2001
"941",11,2,2,0.00216238401996756,2001
"942",12,2,2,0.00241258857280468,2001
"943",13,2,2,0.000920459394187746,2001
"944",14,2,2,0.000631353746014793,2001
"945",15,2,2,0.00446946588660624,2001
"946",16,2,2,0.000274484166939998,2001
"947",17,2,2,0.000390189094876989,2001
"948",18,2,2,0.000296987170700686,2001
"949",19,2,2,0.0036177461849676,2001
"950",20,2,2,0.00220968336791203,2001
"951",21,2,2,0.00507503682888574,2001
"952",22,2,2,0.00165206939673105,2001
"953",23,2,2,0.00776307802129865,2001
"954",24,2,2,0.00507722798906633,2001
"955",25,2,2,0.0188230513120363,2001
"956",26,2,2,0.0312773108146112,2001
"957",27,2,2,0.00229198094385966,2001
"958",28,2,2,0.00154814593889936,2001
"959",29,2,2,0.000429226324330605,2001
"960",30,2,2,0.00307926666642971,2001
"961",1,3,2,0.000697306472938861,2001
"962",2,3,2,0.000462020071118226,2001
"963",3,3,2,0.912467537237256,2001
"964",4,3,2,0.00135268176335074,2001
"965",5,3,2,0.00198267556259454,2001
"966",6,3,2,0.000827928956279591,2001
"967",7,3,2,0.00121929202557709,2001
"968",8,3,2,0.00126143901562741,2001
"969",9,3,2,0.000681099583441099,2001
"970",10,3,2,0.00149907877341453,2001
"971",11,3,2,0.00210110903550599,2001
"972",12,3,2,0.00209300173943566,2001
"973",13,3,2,0.00545521858117966,2001
"974",14,3,2,0.00398039800266364,2001
"975",15,3,2,0.00127459566092067,2001
"976",16,3,2,0.000474670204804785,2001
"977",17,3,2,0.000941242950784006,2001
"978",18,3,2,0.00353375521218355,2001
"979",19,3,2,0.00526540569747729,2001
"980",20,3,2,0.00214870137149331,2001
"981",21,3,2,0.00265303559534846,2001
"982",22,3,2,0.00362480447696736,2001
"983",23,3,2,0.00126514371891615,2001
"984",24,3,2,0.00130577906441511,2001
"985",25,3,2,0.000145106155302546,2001
"986",26,3,2,0.00180317518061506,2001
"987",27,3,2,0.00109866831222108,2001
"988",28,3,2,0.000614946779388047,2001
"989",29,3,2,0.00216293325749802,2001
"990",30,3,2,0.00275666611595032,2001
"991",1,4,2,0.00386159642222264,2001
"992",2,4,2,0.0016944905064252,2001
"993",3,4,2,0.000970055791714881,2001
"994",4,4,2,0.764908648318137,2001
"995",5,4,2,0.00274313337755997,2001
"996",6,4,2,0.00658578484493313,2001
"997",7,4,2,0.00146322016141396,2001
"998",8,4,2,0.00128922596399272,2001
"999",9,4,2,0.00151326137595759,2001
"1000",10,4,2,0.00142610871225803,2001
"1001",11,4,2,0.00487600384577148,2001
"1002",12,4,2,0.00150060743484669,2001
"1003",13,4,2,0.00219321555222505,2001
"1004",14,4,2,0.00108529599328147,2001
"1005",15,4,2,0.00137038028684433,2001
"1006",16,4,2,0.00469879977004319,2001
"1007",17,4,2,0.00219508167073769,2001
"1008",18,4,2,0.00597342866609801,2001
"1009",19,4,2,0.00353537262676697,2001
"1010",20,4,2,0.00349916517431735,2001
"1011",21,4,2,0.000743377239884003,2001
"1012",22,4,2,0.000752897462720575,2001
"1013",23,4,2,0.000681187166623496,2001
"1014",24,4,2,0.00278850333361182,2001
"1015",25,4,2,0.000474593649204621,2001
"1016",26,4,2,0.000768803224547391,2001
"1017",27,4,2,0.00193811922709526,2001
"1018",28,4,2,0.000738520055454729,2001
"1019",29,4,2,0.025794027483756,2001
"1020",30,4,2,0.00292776431228095,2001
"1021",1,5,2,0.00166140661788239,2001
"1022",2,5,2,0.00831408496815097,2001
"1023",3,5,2,0.000900611446736273,2001
"1024",4,5,2,0.000900610834166139,2001
"1025",5,5,2,0.714207113350315,2001
"1026",6,5,2,0.000328188716565748,2001
"1027",7,5,2,0.00693942083811254,2001
"1028",8,5,2,0.00345629542517675,2001
"1029",9,5,2,0.0020350144291895,2001
"1030",10,5,2,0.00419647472465277,2001
"1031",11,5,2,0.00305763340580953,2001
"1032",12,5,2,0.00380587182479359,2001
"1033",13,5,2,0.000849360352992569,2001
"1034",14,5,2,0.00110481886279958,2001
"1035",15,5,2,0.00388452952471593,2001
"1036",16,5,2,0.00047962925635516,2001
"1037",17,5,2,0.000819901640596634,2001
"1038",18,5,2,0.000655092868813511,2001
"1039",19,5,2,0.00465085756909511,2001
"1040",20,5,2,0.00229999656298576,2001
"1041",21,5,2,0.00208356118049676,2001
"1042",22,5,2,0.0026865027439986,2001
"1043",23,5,2,0.00252697144410067,2001
"1044",24,5,2,0.0015993416750334,2001
"1045",25,5,2,0.00278792549762844,2001
"1046",26,5,2,0.00472767880334019,2001
"1047",27,5,2,0.0029648760622321,2001
"1048",28,5,2,0.00208586614418183,2001
"1049",29,5,2,0.000805155115860716,2001
"1050",30,5,2,0.00525037467676532,2001
"1051",1,6,2,0.0147676075941116,2001
"1052",2,6,2,0.00210841298785143,2001
"1053",3,6,2,0.00182776196141156,2001
"1054",4,6,2,0.007705339721372,2001
"1055",5,6,2,0.00319693243682559,2001
"1056",6,6,2,0.908939230825928,2001
"1057",7,6,2,0.00505804410117825,2001
"1058",8,6,2,0.00307948762710859,2001
"1059",9,6,2,0.0032199854533464,2001
"1060",10,6,2,0.00479175268276062,2001
"1061",11,6,2,0.00786979094536327,2001
"1062",12,6,2,0.00455012802114696,2001
"1063",13,6,2,0.0150722644336535,2001
"1064",14,6,2,0.00267638503502015,2001
"1065",15,6,2,0.00239624822475353,2001
"1066",16,6,2,0.0106282042264062,2001
"1067",17,6,2,0.0116498440230693,2001
"1068",18,6,2,0.00232493747364689,2001
"1069",19,6,2,0.00694063380326334,2001
"1070",20,6,2,0.00568716167104548,2001
"1071",21,6,2,0.0055756705247243,2001
"1072",22,6,2,0.000995721905216112,2001
"1073",23,6,2,0.00273195627359406,2001
"1074",24,6,2,0.00969893361285357,2001
"1075",25,6,2,0.00164111910824521,2001
"1076",26,6,2,0.00179351859245451,2001
"1077",27,6,2,0.00344155989509641,2001
"1078",28,6,2,0.00218328971328228,2001
"1079",29,6,2,0.00705732663525052,2001
"1080",30,6,2,0.0130096647116929,2001
"1081",1,7,2,0.00958602992562603,2001
"1082",2,7,2,0.104845149064691,2001
"1083",3,7,2,0.0078775703906598,2001
"1084",4,7,2,0.00612465083559171,2001
"1085",5,7,2,0.0843143056611101,2001
"1086",6,7,2,0.00371496976829898,2001
"1087",7,7,2,0.80648723539708,2001
"1088",8,7,2,0.0262564847938212,2001
"1089",9,7,2,0.0276454979603422,2001
"1090",10,7,2,0.0339700491060438,2001
"1091",11,7,2,0.0263327334631318,2001
"1092",12,7,2,0.0339235927700544,2001
"1093",13,7,2,0.00971614524368096,2001
"1094",14,7,2,0.00747403207412414,2001
"1095",15,7,2,0.0227436999220564,2001
"1096",16,7,2,0.00173368780547866,2001
"1097",17,7,2,0.00420116781436944,2001
"1098",18,7,2,0.0087660952000484,2001
"1099",19,7,2,0.0635547608616324,2001
"1100",20,7,2,0.0243890244124308,2001
"1101",21,7,2,0.0543165451506833,2001
"1102",22,7,2,0.0249179332069554,2001
"1103",23,7,2,0.0340985256275755,2001
"1104",24,7,2,0.0274002696942212,2001
"1105",25,7,2,0.0529846536980337,2001
"1106",26,7,2,0.0546201584890637,2001
"1107",27,7,2,0.0328770056778493,2001
"1108",28,7,2,0.0200084206802715,2001
"1109",29,7,2,0.00559052975193112,2001
"1110",30,7,2,0.0147025191453378,2001
"1111",1,8,2,0.00106280029639015,2001
"1112",2,8,2,0.00405212846609068,2001
"1113",3,8,2,0.00179528297872759,2001
"1114",4,8,2,0.000831433899522725,2001
"1115",5,8,2,0.00640587593264883,2001
"1116",6,8,2,0.000129023742745098,2001
"1117",7,8,2,0.00573072667644123,2001
"1118",8,8,2,0.829374496745582,2001
"1119",9,8,2,0.00444022157714574,2001
"1120",10,8,2,0.0151479032920316,2001
"1121",11,8,2,0.00737205851846059,2001
"1122",12,8,2,0.00791455289975982,2001
"1123",13,8,2,0.00122771644544683,2001
"1124",14,8,2,0.00110396971481309,2001
"1125",15,8,2,0.00731758358223895,2001
"1126",16,8,2,0.000341262329371619,2001
"1127",17,8,2,0.000410112708762812,2001
"1128",18,8,2,0.00360645104867731,2001
"1129",19,8,2,0.0100714338296198,2001
"1130",20,8,2,0.00388498554736997,2001
"1131",21,8,2,0.00445826280769343,2001
"1132",22,8,2,0.0525997245598363,2001
"1133",23,8,2,0.00299991145380093,2001
"1134",24,8,2,0.00178106508893869,2001
"1135",25,8,2,0.00474487237286679,2001
"1136",26,8,2,0.00664972088329061,2001
"1137",27,8,2,0.00499901632511142,2001
"1138",28,8,2,0.00344039783642058,2001
"1139",29,8,2,0.000644278439244055,2001
"1140",30,8,2,0.00607074300716451,2001
"1141",1,9,2,0.00127077157491099,2001
"1142",2,9,2,0.00228680772670056,2001
"1143",3,9,2,0.00080117906631113,2001
"1144",4,9,2,0.000543101915873786,2001
"1145",5,9,2,0.00251872357689047,2001
"1146",6,9,2,0.00065456575445644,2001
"1147",7,9,2,0.00266247138432923,2001
"1148",8,9,2,0.00195002114230297,2001
"1149",9,9,2,0.830184710913612,2001
"1150",10,9,2,0.00241639844599867,2001
"1151",11,9,2,0.00394911106977812,2001
"1152",12,9,2,0.00291592083357981,2001
"1153",13,9,2,0.000522792975552187,2001
"1154",14,9,2,0.000789451140692189,2001
"1155",15,9,2,0.00118720005789039,2001
"1156",16,9,2,0.000292237056395328,2001
"1157",17,9,2,0.000447682795584969,2001
"1158",18,9,2,0.00032683248765657,2001
"1159",19,9,2,0.00459918451430243,2001
"1160",20,9,2,0.00812555780223265,2001
"1161",21,9,2,0.00313165016637274,2001
"1162",22,9,2,0.00156387933233681,2001
"1163",23,9,2,0.000695050401499272,2001
"1164",24,9,2,0.00805961223041639,2001
"1165",25,9,2,0.00189935981186556,2001
"1166",26,9,2,0.00091831372033466,2001
"1167",27,9,2,0.011600100355558,2001
"1168",28,9,2,0.00115980752421658,2001
"1169",29,9,2,0.000527700285468891,2001
"1170",30,9,2,0.00191963871652284,2001
"1171",1,10,2,0.00368500225345182,2001
"1172",2,10,2,0.0107620596683612,2001
"1173",3,10,2,0.00373973765368207,2001
"1174",4,10,2,0.00358980887728873,2001
